Id,Number,Letter,Rep,Conc,Temperature,Hours,MM,Growth_rate,Irrigation,Control,Relative,Species,Isolate
CCH_F,17,,1,0%,23°C,72,13,0.180555556,Irrigated,0.180555556,100,Fusarium oxysporum,CCH_F17
CCH_F,17,,2,0%,23°C,72,12,0.166666667,Irrigated,0.166666667,100,Fusarium oxysporum,CCH_F17
CCH_F,17,,3,0%,23°C,72,12,0.166666667,Irrigated,0.166666667,100,Fusarium oxysporum,CCH_F17
CCH_F,17,,1,0%,23°C,96,16,0.166666667,Irrigated,0.166666667,100,Fusarium oxysporum,CCH_F17
CCH_F,17,,2,0%,23°C,96,19,0.197916667,Irrigated,0.197916667,100,Fusarium oxysporum,CCH_F17
CCH_F,17,,3,0%,23°C,96,20,0.208333333,Irrigated,0.208333333,100,Fusarium oxysporum,CCH_F17
CCH_F,17,,1,0%,23°C,120,31,0.258333333,Irrigated,0.258333333,100,Fusarium oxysporum,CCH_F17
CCH_F,17,,2,0%,23°C,120,28,0.233333333,Irrigated,0.233333333,100,Fusarium oxysporum,CCH_F17
CCH_F,17,,3,0%,23°C,120,29,0.241666667,Irrigated,0.241666667,100,Fusarium oxysporum,CCH_F17
CCH_F,17,,1,0%,23°C,144,35,0.243055556,Irrigated,0.243055556,100,Fusarium oxysporum,CCH_F17
CCH_F,17,,2,0%,23°C,144,35,0.243055556,Irrigated,0.243055556,100,Fusarium oxysporum,CCH_F17
CCH_F,17,,3,0%,23°C,144,37,0.256944444,Irrigated,0.256944444,100,Fusarium oxysporum,CCH_F17
CCH_F,17,,1,0%,23°C,170,55,0.323529412,Irrigated,0.323529412,100,Fusarium oxysporum,CCH_F17
CCH_F,17,,2,0%,23°C,170,55,0.323529412,Irrigated,0.323529412,100,Fusarium oxysporum,CCH_F17
CCH_F,17,,3,0%,23°C,170,55,0.323529412,Irrigated,0.323529412,100,Fusarium oxysporum,CCH_F17
CCH_F,17,,1,0%,31°C,48,8,0.166666667,Irrigated,0.166666667,100,Fusarium oxysporum,CCH_F17
CCH_F,17,,2,0%,31°C,48,9,0.1875,Irrigated,0.1875,100,Fusarium oxysporum,CCH_F17
CCH_F,17,,3,0%,31°C,48,10,0.208333333,Irrigated,0.208333333,100,Fusarium oxysporum,CCH_F17
CCH_F,17,,1,0%,31°C,72,19,0.263888889,Irrigated,0.263888889,100,Fusarium oxysporum,CCH_F17
CCH_F,17,,2,0%,31°C,72,18,0.25,Irrigated,0.25,100,Fusarium oxysporum,CCH_F17
CCH_F,17,,3,0%,31°C,72,18,0.25,Irrigated,0.25,100,Fusarium oxysporum,CCH_F17
CCH_F,17,,1,0%,31°C,96,28,0.291666667,Irrigated,0.291666667,100,Fusarium oxysporum,CCH_F17
CCH_F,17,,2,0%,31°C,96,27,0.28125,Irrigated,0.28125,100,Fusarium oxysporum,CCH_F17
CCH_F,17,,3,0%,31°C,96,26,0.270833333,Irrigated,0.270833333,100,Fusarium oxysporum,CCH_F17
CCH_F,17,,1,0%,31°C,120,35,0.291666667,Irrigated,0.291666667,100,Fusarium oxysporum,CCH_F17
CCH_F,17,,2,0%,31°C,120,35,0.291666667,Irrigated,0.291666667,100,Fusarium oxysporum,CCH_F17
CCH_F,17,,3,0%,31°C,120,35,0.291666667,Irrigated,0.291666667,100,Fusarium oxysporum,CCH_F17
CCH_F,17,,1,0%,31°C,144,35,0.243055556,Irrigated,0.243055556,100,Fusarium oxysporum,CCH_F17
CCH_F,17,,2,0%,31°C,144,40,0.277777778,Irrigated,0.277777778,100,Fusarium oxysporum,CCH_F17
CCH_F,17,,3,0%,31°C,144,38,0.263888889,Irrigated,0.263888889,100,Fusarium oxysporum,CCH_F17
CCH_F,17,,1,0%,31°C,170,55,0.323529412,Irrigated,0.323529412,100,Fusarium oxysporum,CCH_F17
CCH_F,17,,2,0%,31°C,170,55,0.323529412,Irrigated,0.323529412,100,Fusarium oxysporum,CCH_F17
CCH_F,17,,3,0%,31°C,170,55,0.323529412,Irrigated,0.323529412,100,Fusarium oxysporum,CCH_F17
CCH_F,17,,1,10%,23°C,48,0,0,Irrigated,0.125,0,Fusarium oxysporum,CCH_F17
CCH_F,17,,2,10%,23°C,48,0,0,Irrigated,0.125,0,Fusarium oxysporum,CCH_F17
CCH_F,17,,3,10%,23°C,48,0,0,Irrigated,0.125,0,Fusarium oxysporum,CCH_F17
CCH_F,17,,1,10%,23°C,72,2,0.027777778,Irrigated,0.180555556,15.38461538,Fusarium oxysporum,CCH_F17
CCH_F,17,,2,10%,23°C,72,2,0.027777778,Irrigated,0.166666667,16.66666667,Fusarium oxysporum,CCH_F17
CCH_F,17,,3,10%,23°C,72,1,0.013888889,Irrigated,0.166666667,8.333333333,Fusarium oxysporum,CCH_F17
CCH_F,17,,1,10%,23°C,96,3,0.03125,Irrigated,0.166666667,18.75,Fusarium oxysporum,CCH_F17
CCH_F,17,,2,10%,23°C,96,4,0.041666667,Irrigated,0.197916667,21.05263158,Fusarium oxysporum,CCH_F17
CCH_F,17,,3,10%,23°C,96,2,0.020833333,Irrigated,0.208333333,10,Fusarium oxysporum,CCH_F17
CCH_F,17,,1,10%,23°C,120,7,0.058333333,Irrigated,0.258333333,22.58064516,Fusarium oxysporum,CCH_F17
CCH_F,17,,2,10%,23°C,120,8,0.066666667,Irrigated,0.233333333,28.57142857,Fusarium oxysporum,CCH_F17
CCH_F,17,,3,10%,23°C,120,7,0.058333333,Irrigated,0.241666667,24.13793103,Fusarium oxysporum,CCH_F17
CCH_F,17,,1,10%,23°C,144,8,0.055555556,Irrigated,0.243055556,22.85714286,Fusarium oxysporum,CCH_F17
CCH_F,17,,2,10%,23°C,144,10,0.069444444,Irrigated,0.243055556,28.57142857,Fusarium oxysporum,CCH_F17
CCH_F,17,,3,10%,23°C,144,9,0.0625,Irrigated,0.256944444,24.32432432,Fusarium oxysporum,CCH_F17
CCH_F,17,,1,10%,23°C,170,13,0.076470588,Irrigated,0.323529412,23.63636364,Fusarium oxysporum,CCH_F17
CCH_F,17,,2,10%,23°C,170,15,0.088235294,Irrigated,0.323529412,27.27272727,Fusarium oxysporum,CCH_F17
CCH_F,17,,3,10%,23°C,170,13,0.076470588,Irrigated,0.323529412,23.63636364,Fusarium oxysporum,CCH_F17
CCH_F,17,,1,10%,31°C,48,1,0.020833333,Irrigated,0.166666667,12.5,Fusarium oxysporum,CCH_F17
CCH_F,17,,2,10%,31°C,48,1,0.020833333,Irrigated,0.1875,11.11111111,Fusarium oxysporum,CCH_F17
CCH_F,17,,3,10%,31°C,48,1,0.020833333,Irrigated,0.208333333,10,Fusarium oxysporum,CCH_F17
CCH_F,17,,1,10%,31°C,72,3,0.041666667,Irrigated,0.263888889,15.78947368,Fusarium oxysporum,CCH_F17
CCH_F,17,,2,10%,31°C,72,2,0.027777778,Irrigated,0.25,11.11111111,Fusarium oxysporum,CCH_F17
CCH_F,17,,3,10%,31°C,72,2,0.027777778,Irrigated,0.25,11.11111111,Fusarium oxysporum,CCH_F17
CCH_F,17,,1,10%,31°C,96,5,0.052083333,Irrigated,0.291666667,17.85714286,Fusarium oxysporum,CCH_F17
CCH_F,17,,2,10%,31°C,96,5,0.052083333,Irrigated,0.28125,18.51851852,Fusarium oxysporum,CCH_F17
CCH_F,17,,3,10%,31°C,96,5,0.052083333,Irrigated,0.270833333,19.23076923,Fusarium oxysporum,CCH_F17
CCH_F,17,,1,10%,31°C,120,8,0.066666667,Irrigated,0.291666667,22.85714286,Fusarium oxysporum,CCH_F17
CCH_F,17,,2,10%,31°C,120,7,0.058333333,Irrigated,0.291666667,20,Fusarium oxysporum,CCH_F17
CCH_F,17,,3,10%,31°C,120,7,0.058333333,Irrigated,0.291666667,20,Fusarium oxysporum,CCH_F17
CCH_F,17,,1,10%,31°C,144,9,0.0625,Irrigated,0.243055556,25.71428571,Fusarium oxysporum,CCH_F17
CCH_F,17,,2,10%,31°C,144,9,0.0625,Irrigated,0.277777778,22.5,Fusarium oxysporum,CCH_F17
CCH_F,17,,3,10%,31°C,144,10,0.069444444,Irrigated,0.263888889,26.31578947,Fusarium oxysporum,CCH_F17
CCH_F,17,,1,10%,31°C,170,13,0.076470588,Irrigated,0.323529412,23.63636364,Fusarium oxysporum,CCH_F17
CCH_F,17,,2,10%,31°C,170,14,0.082352941,Irrigated,0.323529412,25.45454545,Fusarium oxysporum,CCH_F17
CCH_F,17,,3,10%,31°C,170,14,0.082352941,Irrigated,0.323529412,25.45454545,Fusarium oxysporum,CCH_F17
CCH_F,19,,1,0%,23°C,48,18,0.375,Irrigated,0.375,100,Fusarium oxysporum,CCH_F19
CCH_F,19,,2,0%,23°C,48,19,0.395833333,Irrigated,0.395833333,100,Fusarium oxysporum,CCH_F19
CCH_F,19,,3,0%,23°C,48,19,0.395833333,Irrigated,0.395833333,100,Fusarium oxysporum,CCH_F19
CCH_F,19,,1,0%,23°C,72,32,0.444444444,Irrigated,0.444444444,100,Fusarium oxysporum,CCH_F19
CCH_F,19,,2,0%,23°C,72,30,0.416666667,Irrigated,0.416666667,100,Fusarium oxysporum,CCH_F19
CCH_F,19,,3,0%,23°C,72,33,0.458333333,Irrigated,0.458333333,100,Fusarium oxysporum,CCH_F19
CCH_F,19,,1,0%,23°C,96,36,0.375,Irrigated,0.375,100,Fusarium oxysporum,CCH_F19
CCH_F,19,,2,0%,23°C,96,38,0.395833333,Irrigated,0.395833333,100,Fusarium oxysporum,CCH_F19
CCH_F,19,,3,0%,23°C,96,37,0.385416667,Irrigated,0.385416667,100,Fusarium oxysporum,CCH_F19
CCH_F,19,,1,0%,23°C,119,42,0.352941176,Irrigated,0.352941176,100,Fusarium oxysporum,CCH_F19
CCH_F,19,,2,0%,23°C,119,44,0.369747899,Irrigated,0.369747899,100,Fusarium oxysporum,CCH_F19
CCH_F,19,,3,0%,23°C,119,44,0.369747899,Irrigated,0.369747899,100,Fusarium oxysporum,CCH_F19
CCH_F,19,,1,0%,23°C,144,60,0.416666667,Irrigated,0.416666667,100,Fusarium oxysporum,CCH_F19
CCH_F,19,,2,0%,23°C,144,60,0.416666667,Irrigated,0.416666667,100,Fusarium oxysporum,CCH_F19
CCH_F,19,,3,0%,23°C,144,60,0.416666667,Irrigated,0.416666667,100,Fusarium oxysporum,CCH_F19
CCH_F,19,,1,0%,31°C,48,25,0.520833333,Irrigated,0.520833333,100,Fusarium oxysporum,CCH_F19
CCH_F,19,,2,0%,31°C,48,21,0.4375,Irrigated,0.4375,100,Fusarium oxysporum,CCH_F19
CCH_F,19,,3,0%,31°C,48,24,0.5,Irrigated,0.5,100,Fusarium oxysporum,CCH_F19
CCH_F,19,,1,0%,31°C,72,27,0.375,Irrigated,0.375,100,Fusarium oxysporum,CCH_F19
CCH_F,19,,2,0%,31°C,72,25,0.347222222,Irrigated,0.347222222,100,Fusarium oxysporum,CCH_F19
CCH_F,19,,3,0%,31°C,72,27,0.375,Irrigated,0.375,100,Fusarium oxysporum,CCH_F19
CCH_F,19,,1,0%,31°C,96,42,0.4375,Irrigated,0.4375,100,Fusarium oxysporum,CCH_F19
CCH_F,19,,2,0%,31°C,96,41,0.427083333,Irrigated,0.427083333,100,Fusarium oxysporum,CCH_F19
CCH_F,19,,3,0%,31°C,96,43,0.447916667,Irrigated,0.447916667,100,Fusarium oxysporum,CCH_F19
CCH_F,19,,1,0%,31°C,119,60,0.504201681,Irrigated,0.504201681,100,Fusarium oxysporum,CCH_F19
CCH_F,19,,2,0%,31°C,119,60,0.504201681,Irrigated,0.504201681,100,Fusarium oxysporum,CCH_F19
CCH_F,19,,3,0%,31°C,119,60,0.504201681,Irrigated,0.504201681,100,Fusarium oxysporum,CCH_F19
CCH_F,19,,1,10%,23°C,48,6,0.125,Irrigated,0.375,300,Fusarium oxysporum,CCH_F19
CCH_F,19,,2,10%,23°C,48,6,0.125,Irrigated,0.395833333,316.6666667,Fusarium oxysporum,CCH_F19
CCH_F,19,,3,10%,23°C,48,6,0.125,Irrigated,0.395833333,316.6666667,Fusarium oxysporum,CCH_F19
CCH_F,19,,1,10%,23°C,72,10,0.138888889,Irrigated,0.444444444,320,Fusarium oxysporum,CCH_F19
CCH_F,19,,2,10%,23°C,72,10,0.138888889,Irrigated,0.416666667,300,Fusarium oxysporum,CCH_F19
CCH_F,19,,3,10%,23°C,72,10,0.138888889,Irrigated,0.458333333,330,Fusarium oxysporum,CCH_F19
CCH_F,19,,1,10%,23°C,96,12,0.125,Irrigated,0.375,300,Fusarium oxysporum,CCH_F19
CCH_F,19,,2,10%,23°C,96,11,0.114583333,Irrigated,0.395833333,345.4545455,Fusarium oxysporum,CCH_F19
CCH_F,19,,3,10%,23°C,96,11,0.114583333,Irrigated,0.385416667,336.3636364,Fusarium oxysporum,CCH_F19
CCH_F,19,,1,10%,23°C,119,16,0.134453782,Irrigated,0.352941176,262.5,Fusarium oxysporum,CCH_F19
CCH_F,19,,2,10%,23°C,119,14,0.117647059,Irrigated,0.369747899,314.2857143,Fusarium oxysporum,CCH_F19
CCH_F,19,,3,10%,23°C,119,15,0.12605042,Irrigated,0.369747899,293.3333333,Fusarium oxysporum,CCH_F19
CCH_F,19,,1,10%,23°C,144,18,0.125,Irrigated,0.416666667,333.3333333,Fusarium oxysporum,CCH_F19
CCH_F,19,,2,10%,23°C,144,16,0.111111111,Irrigated,0.416666667,375,Fusarium oxysporum,CCH_F19
CCH_F,19,,3,10%,23°C,144,16,0.111111111,Irrigated,0.416666667,375,Fusarium oxysporum,CCH_F19
CCH_F,19,,1,10%,31°C,48,8,0.166666667,Irrigated,0.520833333,312.5,Fusarium oxysporum,CCH_F19
CCH_F,19,,2,10%,31°C,48,8,0.166666667,Irrigated,0.4375,262.5,Fusarium oxysporum,CCH_F19
CCH_F,19,,3,10%,31°C,48,7,0.145833333,Irrigated,0.5,342.8571429,Fusarium oxysporum,CCH_F19
CCH_F,19,,1,10%,31°C,72,9,0.125,Irrigated,0.375,300,Fusarium oxysporum,CCH_F19
CCH_F,19,,2,10%,31°C,72,9,0.125,Irrigated,0.347222222,277.7777778,Fusarium oxysporum,CCH_F19
CCH_F,19,,3,10%,31°C,72,8,0.111111111,Irrigated,0.375,337.5,Fusarium oxysporum,CCH_F19
CCH_F,19,,1,10%,31°C,96,12,0.125,Irrigated,0.4375,350,Fusarium oxysporum,CCH_F19
CCH_F,19,,2,10%,31°C,96,13,0.135416667,Irrigated,0.427083333,315.3846154,Fusarium oxysporum,CCH_F19
CCH_F,19,,3,10%,31°C,96,12,0.125,Irrigated,0.447916667,358.3333333,Fusarium oxysporum,CCH_F19
CCH_F,19,,1,10%,31°C,119,13,0.109243697,Irrigated,0.504201681,461.5384615,Fusarium oxysporum,CCH_F19
CCH_F,19,,2,10%,31°C,119,15,0.12605042,Irrigated,0.504201681,400,Fusarium oxysporum,CCH_F19
CCH_F,19,,3,10%,31°C,119,13,0.109243697,Irrigated,0.504201681,461.5384615,Fusarium oxysporum,CCH_F19
CCH_F,20,,1,0%,23°C,72,3,0.041666667,Irrigated,0.041666667,100,Verticillium dahliae,CCH_F20
CCH_F,20,,2,0%,23°C,72,3,0.041666667,Irrigated,0.041666667,100,Verticillium dahliae,CCH_F20
CCH_F,20,,3,0%,23°C,72,3,0.041666667,Irrigated,0.041666667,100,Verticillium dahliae,CCH_F20
CCH_F,20,,1,0%,23°C,96,5,0.052083333,Irrigated,0.052083333,100,Verticillium dahliae,CCH_F20
CCH_F,20,,2,0%,23°C,96,6,0.0625,Irrigated,0.0625,100,Verticillium dahliae,CCH_F20
CCH_F,20,,3,0%,23°C,96,6,0.0625,Irrigated,0.0625,100,Verticillium dahliae,CCH_F20
CCH_F,20,,1,0%,23°C,120,9,0.075,Irrigated,0.075,100,Verticillium dahliae,CCH_F20
CCH_F,20,,2,0%,23°C,120,10,0.083333333,Irrigated,0.083333333,100,Verticillium dahliae,CCH_F20
CCH_F,20,,3,0%,23°C,120,9,0.075,Irrigated,0.075,100,Verticillium dahliae,CCH_F20
CCH_F,20,,1,0%,23°C,144,12,0.083333333,Irrigated,0.083333333,100,Verticillium dahliae,CCH_F20
CCH_F,20,,2,0%,23°C,144,13,0.090277778,Irrigated,0.090277778,100,Verticillium dahliae,CCH_F20
CCH_F,20,,3,0%,23°C,144,12,0.083333333,Irrigated,0.083333333,100,Verticillium dahliae,CCH_F20
CCH_F,20,,1,0%,23°C,170,19,0.111764706,Irrigated,0.111764706,100,Verticillium dahliae,CCH_F20
CCH_F,20,,2,0%,23°C,170,19,0.111764706,Irrigated,0.111764706,100,Verticillium dahliae,CCH_F20
CCH_F,20,,3,0%,23°C,170,18,0.105882353,Irrigated,0.105882353,100,Verticillium dahliae,CCH_F20
CCH_F,20,,1,0%,31°C,72,3,0.041666667,Irrigated,0.041666667,100,Verticillium dahliae,CCH_F20
CCH_F,20,,2,0%,31°C,72,3,0.041666667,Irrigated,0.041666667,100,Verticillium dahliae,CCH_F20
CCH_F,20,,3,0%,31°C,72,4,0.055555556,Irrigated,0.055555556,100,Verticillium dahliae,CCH_F20
CCH_F,20,,1,0%,31°C,96,6,0.0625,Irrigated,0.0625,100,Verticillium dahliae,CCH_F20
CCH_F,20,,2,0%,31°C,96,6,0.0625,Irrigated,0.0625,100,Verticillium dahliae,CCH_F20
CCH_F,20,,3,0%,31°C,96,6,0.0625,Irrigated,0.0625,100,Verticillium dahliae,CCH_F20
CCH_F,20,,1,0%,31°C,120,11,0.091666667,Irrigated,0.091666667,100,Verticillium dahliae,CCH_F20
CCH_F,20,,2,0%,31°C,120,10,0.083333333,Irrigated,0.083333333,100,Verticillium dahliae,CCH_F20
CCH_F,20,,3,0%,31°C,120,10,0.083333333,Irrigated,0.083333333,100,Verticillium dahliae,CCH_F20
CCH_F,20,,1,0%,31°C,144,14,0.097222222,Irrigated,0.097222222,100,Verticillium dahliae,CCH_F20
CCH_F,20,,2,0%,31°C,144,14,0.097222222,Irrigated,0.097222222,100,Verticillium dahliae,CCH_F20
CCH_F,20,,3,0%,31°C,144,14,0.097222222,Irrigated,0.097222222,100,Verticillium dahliae,CCH_F20
CCH_F,20,,1,0%,31°C,170,21,0.123529412,Irrigated,0.123529412,100,Verticillium dahliae,CCH_F20
CCH_F,20,,2,0%,31°C,170,20,0.117647059,Irrigated,0.117647059,100,Verticillium dahliae,CCH_F20
CCH_F,20,,3,0%,31°C,170,21,0.123529412,Irrigated,0.123529412,100,Verticillium dahliae,CCH_F20
CCH_F,20,,1,10%,23°C,72,0,0,Irrigated,0.041666667,0,Verticillium dahliae,CCH_F20
CCH_F,20,,2,10%,23°C,72,0,0,Irrigated,0.041666667,0,Verticillium dahliae,CCH_F20
CCH_F,20,,3,10%,23°C,72,0,0,Irrigated,0.041666667,0,Verticillium dahliae,CCH_F20
CCH_F,20,,1,10%,23°C,96,0,0,Irrigated,0.052083333,0,Verticillium dahliae,CCH_F20
CCH_F,20,,2,10%,23°C,96,0,0,Irrigated,0.0625,0,Verticillium dahliae,CCH_F20
CCH_F,20,,3,10%,23°C,96,0,0,Irrigated,0.0625,0,Verticillium dahliae,CCH_F20
CCH_F,20,,1,10%,23°C,120,2,0.016666667,Irrigated,0.075,22.22222222,Verticillium dahliae,CCH_F20
CCH_F,20,,2,10%,23°C,120,2,0.016666667,Irrigated,0.083333333,20,Verticillium dahliae,CCH_F20
CCH_F,20,,3,10%,23°C,120,2,0.016666667,Irrigated,0.075,22.22222222,Verticillium dahliae,CCH_F20
CCH_F,20,,1,10%,23°C,144,3,0.020833333,Irrigated,0.083333333,25,Verticillium dahliae,CCH_F20
CCH_F,20,,2,10%,23°C,144,5,0.034722222,Irrigated,0.090277778,38.46153846,Verticillium dahliae,CCH_F20
CCH_F,20,,3,10%,23°C,144,3,0.020833333,Irrigated,0.083333333,25,Verticillium dahliae,CCH_F20
CCH_F,20,,1,10%,23°C,170,5,0.029411765,Irrigated,0.111764706,26.31578947,Verticillium dahliae,CCH_F20
CCH_F,20,,2,10%,23°C,170,7,0.041176471,Irrigated,0.111764706,36.84210526,Verticillium dahliae,CCH_F20
CCH_F,20,,3,10%,23°C,170,5,0.029411765,Irrigated,0.105882353,27.77777778,Verticillium dahliae,CCH_F20
CCH_F,20,,1,10%,31°C,72,0,0,Irrigated,0.041666667,0,Verticillium dahliae,CCH_F20
CCH_F,20,,2,10%,31°C,72,0,0,Irrigated,0.041666667,0,Verticillium dahliae,CCH_F20
CCH_F,20,,3,10%,31°C,72,0,0,Irrigated,0.055555556,0,Verticillium dahliae,CCH_F20
CCH_F,20,,1,10%,31°C,96,1,0.010416667,Irrigated,0.0625,16.66666667,Verticillium dahliae,CCH_F20
CCH_F,20,,2,10%,31°C,96,0,0,Irrigated,0.0625,0,Verticillium dahliae,CCH_F20
CCH_F,20,,3,10%,31°C,96,0,0,Irrigated,0.0625,0,Verticillium dahliae,CCH_F20
CCH_F,20,,1,10%,31°C,120,3,0.025,Irrigated,0.091666667,27.27272727,Verticillium dahliae,CCH_F20
CCH_F,20,,2,10%,31°C,120,3,0.025,Irrigated,0.083333333,30,Verticillium dahliae,CCH_F20
CCH_F,20,,3,10%,31°C,120,3,0.025,Irrigated,0.083333333,30,Verticillium dahliae,CCH_F20
CCH_F,20,,1,10%,31°C,144,4,0.027777778,Irrigated,0.097222222,28.57142857,Verticillium dahliae,CCH_F20
CCH_F,20,,2,10%,31°C,144,4,0.027777778,Irrigated,0.097222222,28.57142857,Verticillium dahliae,CCH_F20
CCH_F,20,,3,10%,31°C,144,3,0.020833333,Irrigated,0.097222222,21.42857143,Verticillium dahliae,CCH_F20
CCH_F,20,,1,10%,31°C,170,6,0.035294118,Irrigated,0.123529412,28.57142857,Verticillium dahliae,CCH_F20
CCH_F,20,,2,10%,31°C,170,6,0.035294118,Irrigated,0.117647059,30,Verticillium dahliae,CCH_F20
CCH_F,20,,3,10%,31°C,170,6,0.035294118,Irrigated,0.123529412,28.57142857,Verticillium dahliae,CCH_F20
CCH_F,28,,1,0%,23°C,48,2,0.041666667,Non-irrigated,0.041666667,100,Aspergillus udagawae,CCH_F28
CCH_F,28,,2,0%,23°C,48,2,0.041666667,Non-irrigated,0.041666667,100,Aspergillus udagawae,CCH_F28
CCH_F,28,,3,0%,23°C,48,3,0.0625,Non-irrigated,0.0625,100,Aspergillus udagawae,CCH_F28
CCH_F,28,,1,0%,23°C,72,10,0.138888889,Non-irrigated,0.138888889,100,Aspergillus udagawae,CCH_F28
CCH_F,28,,2,0%,23°C,72,10,0.138888889,Non-irrigated,0.138888889,100,Aspergillus udagawae,CCH_F28
CCH_F,28,,3,0%,23°C,72,10,0.138888889,Non-irrigated,0.138888889,100,Aspergillus udagawae,CCH_F28
CCH_F,28,,1,0%,23°C,96,16,0.166666667,Non-irrigated,0.166666667,100,Aspergillus udagawae,CCH_F28
CCH_F,28,,2,0%,23°C,96,18,0.1875,Non-irrigated,0.1875,100,Aspergillus udagawae,CCH_F28
CCH_F,28,,3,0%,23°C,96,16,0.166666667,Non-irrigated,0.166666667,100,Aspergillus udagawae,CCH_F28
CCH_F,28,,1,0%,23°C,120,22,0.183333333,Non-irrigated,0.183333333,100,Aspergillus udagawae,CCH_F28
CCH_F,28,,2,0%,23°C,120,25,0.208333333,Non-irrigated,0.208333333,100,Aspergillus udagawae,CCH_F28
CCH_F,28,,3,0%,23°C,120,24,0.2,Non-irrigated,0.2,100,Aspergillus udagawae,CCH_F28
CCH_F,28,,1,0%,31°C,48,8,0.166666667,Non-irrigated,0.166666667,100,Aspergillus udagawae,CCH_F28
CCH_F,28,,2,0%,31°C,48,9,0.1875,Non-irrigated,0.1875,100,Aspergillus udagawae,CCH_F28
CCH_F,28,,3,0%,31°C,48,9,0.1875,Non-irrigated,0.1875,100,Aspergillus udagawae,CCH_F28
CCH_F,28,,1,0%,31°C,72,20,0.277777778,Non-irrigated,0.277777778,100,Aspergillus udagawae,CCH_F28
CCH_F,28,,2,0%,31°C,72,22,0.305555556,Non-irrigated,0.305555556,100,Aspergillus udagawae,CCH_F28
CCH_F,28,,3,0%,31°C,72,22,0.305555556,Non-irrigated,0.305555556,100,Aspergillus udagawae,CCH_F28
CCH_F,28,,1,0%,31°C,96,31,0.322916667,Non-irrigated,0.322916667,100,Aspergillus udagawae,CCH_F28
CCH_F,28,,2,0%,31°C,96,32,0.333333333,Non-irrigated,0.333333333,100,Aspergillus udagawae,CCH_F28
CCH_F,28,,3,0%,31°C,96,32,0.333333333,Non-irrigated,0.333333333,100,Aspergillus udagawae,CCH_F28
CCH_F,28,,1,0%,31°C,120,55,0.458333333,Non-irrigated,0.458333333,100,Aspergillus udagawae,CCH_F28
CCH_F,28,,2,0%,31°C,120,55,0.458333333,Non-irrigated,0.458333333,100,Aspergillus udagawae,CCH_F28
CCH_F,28,,3,0%,31°C,120,55,0.458333333,Non-irrigated,0.458333333,100,Aspergillus udagawae,CCH_F28
CCH_F,28,,1,10%,23°C,48,0,0,Non-irrigated,0.041666667,0,Aspergillus udagawae,CCH_F28
CCH_F,28,,2,10%,23°C,48,0,0,Non-irrigated,0.041666667,0,Aspergillus udagawae,CCH_F28
CCH_F,28,,3,10%,23°C,48,0,0,Non-irrigated,0.0625,0,Aspergillus udagawae,CCH_F28
CCH_F,28,,1,10%,23°C,72,0,0,Non-irrigated,0.138888889,0,Aspergillus udagawae,CCH_F28
CCH_F,28,,2,10%,23°C,72,0,0,Non-irrigated,0.138888889,0,Aspergillus udagawae,CCH_F28
CCH_F,28,,3,10%,23°C,72,0,0,Non-irrigated,0.138888889,0,Aspergillus udagawae,CCH_F28
CCH_F,28,,1,10%,23°C,96,0,0,Non-irrigated,0.166666667,0,Aspergillus udagawae,CCH_F28
CCH_F,28,,2,10%,23°C,96,0,0,Non-irrigated,0.1875,0,Aspergillus udagawae,CCH_F28
CCH_F,28,,3,10%,23°C,96,0,0,Non-irrigated,0.166666667,0,Aspergillus udagawae,CCH_F28
CCH_F,28,,1,10%,23°C,120,2,0.016666667,Non-irrigated,0.183333333,9.090909091,Aspergillus udagawae,CCH_F28
CCH_F,28,,2,10%,23°C,120,3,0.025,Non-irrigated,0.208333333,12,Aspergillus udagawae,CCH_F28
CCH_F,28,,3,10%,23°C,120,2,0.016666667,Non-irrigated,0.2,8.333333333,Aspergillus udagawae,CCH_F28
CCH_F,28,,1,10%,31°C,48,0,0,Non-irrigated,0.166666667,0,Aspergillus udagawae,CCH_F28
CCH_F,28,,2,10%,31°C,48,0,0,Non-irrigated,0.1875,0,Aspergillus udagawae,CCH_F28
CCH_F,28,,3,10%,31°C,48,0,0,Non-irrigated,0.1875,0,Aspergillus udagawae,CCH_F28
CCH_F,28,,1,10%,31°C,72,4,0.055555556,Non-irrigated,0.277777778,20,Aspergillus udagawae,CCH_F28
CCH_F,28,,2,10%,31°C,72,4,0.055555556,Non-irrigated,0.305555556,18.18181818,Aspergillus udagawae,CCH_F28
CCH_F,28,,3,10%,31°C,72,3,0.041666667,Non-irrigated,0.305555556,13.63636364,Aspergillus udagawae,CCH_F28
CCH_F,28,,1,10%,31°C,96,6,0.0625,Non-irrigated,0.322916667,19.35483871,Aspergillus udagawae,CCH_F28
CCH_F,28,,2,10%,31°C,96,6,0.0625,Non-irrigated,0.333333333,18.75,Aspergillus udagawae,CCH_F28
CCH_F,28,,3,10%,31°C,96,5,0.052083333,Non-irrigated,0.333333333,15.625,Aspergillus udagawae,CCH_F28
CCH_F,28,,1,10%,31°C,120,12,0.1,Non-irrigated,0.458333333,21.81818182,Aspergillus udagawae,CCH_F28
CCH_F,28,,2,10%,31°C,120,12,0.1,Non-irrigated,0.458333333,21.81818182,Aspergillus udagawae,CCH_F28
CCH_F,28,,3,10%,31°C,120,11,0.091666667,Non-irrigated,0.458333333,20,Aspergillus udagawae,CCH_F28
